episode_index,episode_seed,arm,controller,current,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,ever_locked,first_track_time_s,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,audit_release_violation_count,mean_squared_action,maximum_combined_decision_runtime_s,requested_delivered_action_rms,action_count,noise_tape_sha256,current_tape_sha256,post_track_action_count,post_track_saturation_fraction,post_track_speed_saturation_fraction,post_track_yaw_saturation_fraction,post_track_pitch_saturation_fraction,post_track_action_total_variation,post_track_action_curvature_rms
25,51025,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,0.88,0.8508616598658469,0.9076981547461714,True,123.99999999999723,0,0,0,0,0.46871676065556495,0.6203658329905011,0.20769736161460434,220,67011624dc2ac214e592a1493516b4a8b4b409c68e0f5e5fa90709d8696fce10,7d03921e616c17c50da55fd33e4c0163cd6b26e6825e2e0582b9eea73de4f332,158,0.006329113924050633,0.006329113924050633,0.0,0.0,0.11935512796390148,0.20019147164652576
25,51025,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.0,0.5229449271834435,68.7859780384478,True,123.99999999999723,0,0,0,0,1.9418039382402015,0.6301085830054944,0.47931691269572574,220,67011624dc2ac214e592a1493516b4a8b4b409c68e0f5e5fa90709d8696fce10,7d03921e616c17c50da55fd33e4c0163cd6b26e6825e2e0582b9eea73de4f332,158,0.9177215189873418,0.44936708860759494,0.6329113924050633,0.6835443037974683,0.7424532330119478,0.7320023847176074
25,51025,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.4419850416308421,0.486976581128984,True,123.99999999999723,0,0,0,0,0.4498964437303627,0.6218444580008509,0.2302522663364105,220,67011624dc2ac214e592a1493516b4a8b4b409c68e0f5e5fa90709d8696fce10,7d03921e616c17c50da55fd33e4c0163cd6b26e6825e2e0582b9eea73de4f332,158,0.006329113924050633,0.006329113924050633,0.0,0.0,0.1238953469292358,0.2103139616364013
26,51026,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.26,0.7956251045094056,10.221639999654034,True,93.99999999999893,0,0,0,0,2.231781608787455,0.6459805829945253,0.49451212339826844,220,36a39731d7b6d3be9d73085501de38daf7f304ade98b1312b50856910854bccf,5fcb57189670e873cde5be5d4afe7f1165da79d5754678f4f119dbbdeb7830f1,173,0.953757225433526,0.653179190751445,0.6358381502890174,0.6820809248554913,0.7018200976168504,0.7364043020037662
26,51026,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,1.1741538269191014,1.20547212963111,True,93.99999999999893,0,0,0,0,0.49493794077528785,0.6804246670071734,0.2428694253273248,220,36a39731d7b6d3be9d73085501de38daf7f304ade98b1312b50856910854bccf,5fcb57189670e873cde5be5d4afe7f1165da79d5754678f4f119dbbdeb7830f1,173,0.04046242774566474,0.04046242774566474,0.0,0.0,0.13064903056619573,0.20655238518846938
26,51026,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.06,0.7415440146815994,10.016983888992199,True,93.99999999999893,0,0,0,0,2.3041858698151687,0.6392415409936802,0.5154678697294304,220,36a39731d7b6d3be9d73085501de38daf7f304ade98b1312b50856910854bccf,5fcb57189670e873cde5be5d4afe7f1165da79d5754678f4f119dbbdeb7830f1,173,0.9942196531791907,0.6473988439306358,0.6763005780346821,0.7225433526011561,0.7559592009740163,0.8122956117180107
26,51026,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,1.2621993065961796,1.3773952501020024,True,93.99999999999893,0,0,0,0,0.5213225131115654,0.6402524169971002,0.25335128298489584,220,36a39731d7b6d3be9d73085501de38daf7f304ade98b1312b50856910854bccf,5fcb57189670e873cde5be5d4afe7f1165da79d5754678f4f119dbbdeb7830f1,173,0.03468208092485549,0.023121387283236993,0.011560693641618497,0.0,0.13674932510254517,0.21306144717458386
27,51027,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.26,0.17559849437451971,7.253108731619611,True,123.99999999999723,0,0,0,0,2.116620817421146,0.7382205839967355,0.4843877477419702,220,436507fac02750b35b83b17df7e1f29379519611427327273470cda59e6c9ced,91ffca47237b322b094bbe4a3046b4b265730e0614a81b4e7c2ed5d2998504e6,158,0.9556962025316456,0.6645569620253164,0.6075949367088608,0.6518987341772152,0.744587527758778,0.743304895167517
27,51027,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.6265033844701579,0.7285810418686324,True,123.99999999999723,0,0,0,0,0.5470453493082814,0.6446865829930175,0.2453326532602753,220,436507fac02750b35b83b17df7e1f29379519611427327273470cda59e6c9ced,91ffca47237b322b094bbe4a3046b4b265730e0614a81b4e7c2ed5d2998504e6,158,0.04430379746835443,0.012658227848101266,0.03164556962025317,0.006329113924050633,0.13612187694177152,0.22020678851013628
27,51027,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.64,0.18591922856389798,8.222428307630208,True,123.99999999999723,0,0,0,0,1.9985246633880065,0.638073499998427,0.45133466725071725,220,436507fac02750b35b83b17df7e1f29379519611427327273470cda59e6c9ced,91ffca47237b322b094bbe4a3046b4b265730e0614a81b4e7c2ed5d2998504e6,158,0.9620253164556962,0.6392405063291139,0.5316455696202531,0.620253164556962,0.7478586911744215,0.6530089012163428
27,51027,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.7177989936998727,0.8776974906389888,True,123.99999999999723,0,0,0,0,0.49683862781084914,0.6527318329899572,0.21823442167963458,220,436507fac02750b35b83b17df7e1f29379519611427327273470cda59e6c9ced,91ffca47237b322b094bbe4a3046b4b265730e0614a81b4e7c2ed5d2998504e6,158,0.03164556962025317,0.012658227848101266,0.012658227848101266,0.006329113924050633,0.1294076293159011,0.21237233794621033
28,51028,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.0,0.34214353535921144,121.18341596906725,True,93.99999999999893,0,0,0,0,2.0612851702957675,0.7431811669957824,0.47118309791619517,220,d46057eafd1247de19de6f28118482bff363af8356d799e90bcff2cf52fb7787,ea727a06611fda7dee562bd66f233c46f424764e8c600f547ceb7c592f8e7fed,173,0.9826589595375722,0.5549132947976878,0.6473988439306358,0.6763005780346821,0.7667984729388677,0.7157049869509896
28,51028,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,False,True,0.64,1.0922557395007881,1.3029981132200996,True,93.99999999999893,0,0,0,0,0.4267631880335498,0.6772727499919711,0.19994227242579277,220,d46057eafd1247de19de6f28118482bff363af8356d799e90bcff2cf52fb7787,ea727a06611fda7dee562bd66f233c46f424764e8c600f547ceb7c592f8e7fed,173,0.08670520231213873,0.057803468208092484,0.04046242774566474,0.005780346820809248,0.1296500985063071,0.1959209411453763
28,51028,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.0,1.0571678002657283,315.06831240600536,True,183.99999999999383,0,0,0,0,1.826467280523229,0.6697984579950571,0.4124529387990419,220,d46057eafd1247de19de6f28118482bff363af8356d799e90bcff2cf52fb7787,ea727a06611fda7dee562bd66f233c46f424764e8c600f547ceb7c592f8e7fed,128,0.921875,0.5703125,0.546875,0.5078125,0.7524549885300715,0.6467729382779472
28,51028,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,False,False,False,0.0,0.4850631238520299,55.25190489393653,True,183.99999999999383,0,0,0,0,0.6347645940284895,0.6882068749982864,0.19907945173012162,220,d46057eafd1247de19de6f28118482bff363af8356d799e90bcff2cf52fb7787,ea727a06611fda7dee562bd66f233c46f424764e8c600f547ceb7c592f8e7fed,128,0.0,0.0,0.0,0.0,0.09705076977781522,0.1685996730973429
29,51029,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.24,0.5037665633543263,9.538540040289414,True,95.99999999999882,0,0,0,0,2.2628409240157783,0.6668383329961216,0.46452273757244716,220,987f0b4e67e71526fc2b95fe662539fd8a96150f34f19df9341676aca8626852,a585b78150fd04cbe93fb90be0f6a37a877f98d2a68fe9372ec7cf46b9a850b1,172,0.9593023255813954,0.7151162790697675,0.6337209302325582,0.6686046511627907,0.6832666485457936,0.7343655155397971
29,51029,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.7307688189559983,0.633250202156501,True,95.99999999999882,0,0,0,0,0.5637305866004274,0.6748578749975422,0.20367775177672642,220,987f0b4e67e71526fc2b95fe662539fd8a96150f34f19df9341676aca8626852,a585b78150fd04cbe93fb90be0f6a37a877f98d2a68fe9372ec7cf46b9a850b1,172,0.0872093023255814,0.05232558139534884,0.05232558139534884,0.0,0.1426410233065637,0.21029683098412394
29,51029,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.0,0.4433461643271773,85.93964568429924,True,183.99999999999383,0,0,0,0,1.736138311979906,0.6996589580085129,0.4508966355984867,220,987f0b4e67e71526fc2b95fe662539fd8a96150f34f19df9341676aca8626852,a585b78150fd04cbe93fb90be0f6a37a877f98d2a68fe9372ec7cf46b9a850b1,128,0.828125,0.546875,0.6796875,0.515625,0.6814488269426054,0.6982396802747594
29,51029,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,False,False,False,0.0,0.4391741700392587,104.81551507450554,True,183.99999999999383,0,0,0,0,0.598159204862713,0.7214384590042755,0.25504073082529255,220,987f0b4e67e71526fc2b95fe662539fd8a96150f34f19df9341676aca8626852,a585b78150fd04cbe93fb90be0f6a37a877f98d2a68fe9372ec7cf46b9a850b1,128,0.1171875,0.078125,0.0390625,0.0078125,0.11589726139643354,0.15863250301574428
30,51030,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.28,0.24119586656205294,11.456080299633172,True,64.00000000000064,0,0,0,0,2.331964181885634,0.6325677909917431,0.4840674360305364,220,4ce14fd52972e83b2e6a550068f49e4426425268526394b21dd5c01a5e364a08,147a0f4071368ef932cf3f3e2da49f45dbb3684a668ad9d56c94b689c17613f7,188,0.9680851063829787,0.7819148936170213,0.6648936170212766,0.6276595744680851,0.7050627817725011,0.7799089984131086
30,51030,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.19947727144654612,0.19677263878880383,True,64.00000000000064,0,0,0,0,0.40425521535869785,0.6348939589952352,0.16664780159548723,220,4ce14fd52972e83b2e6a550068f49e4426425268526394b21dd5c01a5e364a08,147a0f4071368ef932cf3f3e2da49f45dbb3684a668ad9d56c94b689c17613f7,188,0.031914893617021274,0.026595744680851064,0.015957446808510637,0.0,0.13831134029857195,0.22816317984696233
30,51030,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.08,0.2803643432605163,10.779126296402104,True,64.00000000000064,0,0,0,0,2.3678493039552206,0.633538750000298,0.49412244991376886,220,4ce14fd52972e83b2e6a550068f49e4426425268526394b21dd5c01a5e364a08,147a0f4071368ef932cf3f3e2da49f45dbb3684a668ad9d56c94b689c17613f7,188,0.9574468085106383,0.723404255319149,0.6808510638297872,0.6914893617021277,0.734768509099214,0.8076052053287817
30,51030,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.5676035864167593,0.3522214325981447,True,64.00000000000064,0,0,0,0,0.4136896221061882,0.6442106670001522,0.17055496904086373,220,4ce14fd52972e83b2e6a550068f49e4426425268526394b21dd5c01a5e364a08,147a0f4071368ef932cf3f3e2da49f45dbb3684a668ad9d56c94b689c17613f7,188,0.031914893617021274,0.02127659574468085,0.0,0.010638297872340425,0.14110384929831216,0.22703956761296382
31,51031,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.42,0.2681632444401502,7.667665700162473,True,93.99999999999893,0,0,0,0,2.304555710930758,0.6325974579958711,0.5092875473381298,220,a982a1024597de11adcdf4249f85a2d7cbcf6ffbea25c884aa819250d9128345,90296d737812b09903c0e2f6b995d44a89929b21c61273f7981866a17ff7de8a,173,0.9595375722543352,0.7398843930635838,0.6416184971098265,0.6705202312138728,0.7184687266625794,0.7664462381291237
31,51031,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.26552981782132856,0.39581793757373324,True,93.99999999999893,0,0,0,0,0.49699259298601767,0.6881192500004545,0.2586783919229619,220,a982a1024597de11adcdf4249f85a2d7cbcf6ffbea25c884aa819250d9128345,90296d737812b09903c0e2f6b995d44a89929b21c61273f7981866a17ff7de8a,173,0.017341040462427744,0.005780346820809248,0.0,0.011560693641618497,0.12927167167941692,0.2152639268898078
31,51031,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.44,0.23648499625970332,13.39611751787826,True,93.99999999999893,0,0,0,0,2.3185381893988857,0.6343597910017706,0.4930668039460158,220,a982a1024597de11adcdf4249f85a2d7cbcf6ffbea25c884aa819250d9128345,90296d737812b09903c0e2f6b995d44a89929b21c61273f7981866a17ff7de8a,173,0.976878612716763,0.7687861271676301,0.6763005780346821,0.6763005780346821,0.7138907885705578,0.8304896787100288
31,51031,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.5000789386848166,0.4071187588136714,True,93.99999999999893,0,0,0,0,0.5835435980641954,0.6391461250022985,0.22786304933081597,220,a982a1024597de11adcdf4249f85a2d7cbcf6ffbea25c884aa819250d9128345,90296d737812b09903c0e2f6b995d44a89929b21c61273f7981866a17ff7de8a,173,0.08092485549132948,0.028901734104046242,0.06358381502890173,0.005780346820809248,0.1499865435707599,0.22486761375175157
32,51032,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.52,0.16146256488567237,9.261321414717791,True,123.99999999999723,0,0,0,0,2.218627863835833,0.6643843750061933,0.48526617151249074,220,414384045c68400affcf8a576c77343e71132f7f3bdeaa7cfcccf7d9ec895c9e,3fc14f1e4f9419d3ba6b95c1c8704843272f359e0885b2bde327f6d1042fcb2c,158,0.9683544303797469,0.759493670886076,0.5886075949367089,0.7025316455696202,0.7004468428405556,0.7539230664393093
32,51032,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.28220730662153737,0.2859065780371508,True,123.99999999999723,0,0,0,0,0.6193466894934005,0.6469645829929505,0.2670672278850003,220,414384045c68400affcf8a576c77343e71132f7f3bdeaa7cfcccf7d9ec895c9e,3fc14f1e4f9419d3ba6b95c1c8704843272f359e0885b2bde327f6d1042fcb2c,158,0.056962025316455694,0.03164556962025317,0.0189873417721519,0.012658227848101266,0.15277961469370774,0.2406826592705963
32,51032,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,True,False,False,0.72,0.6092515997011929,6.043958637733097,True,93.99999999999893,0,0,0,0,2.3053724207393427,0.6435406249947846,0.4803453992044817,220,414384045c68400affcf8a576c77343e71132f7f3bdeaa7cfcccf7d9ec895c9e,3fc14f1e4f9419d3ba6b95c1c8704843272f359e0885b2bde327f6d1042fcb2c,173,0.9595375722543352,0.7052023121387283,0.630057803468208,0.653179190751445,0.6907135403424459,0.7181515540287545
32,51032,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.42975497261541484,0.38141813604279945,True,93.99999999999893,0,0,0,0,0.5372613980319516,0.6304599169961875,0.2385093083569579,220,414384045c68400affcf8a576c77343e71132f7f3bdeaa7cfcccf7d9ec895c9e,3fc14f1e4f9419d3ba6b95c1c8704843272f359e0885b2bde327f6d1042fcb2c,173,0.017341040462427744,0.017341040462427744,0.0,0.0,0.1370576917653315,0.22449848988356802
33,51033,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.0,0.527435475218729,115.26695617735743,True,183.99999999999383,0,0,0,0,1.680217780241549,0.6619483340036822,0.4302375700126086,220,a8ac4e1581fe83b7a05abbdb37d43b9f6975709cc567b1d85bc65197838e1df2,ede1d197cfbb1ee1e525515481686294841047c9c432abc390deb01b97256a39,128,0.921875,0.6015625,0.515625,0.6484375,0.7477161554165253,0.7014502232582228
33,51033,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,False,False,False,0.0,0.6812705406153352,11.705933358328611,True,183.99999999999383,0,0,0,0,0.47160206421870676,0.6336901660106378,0.21237871067175565,220,a8ac4e1581fe83b7a05abbdb37d43b9f6975709cc567b1d85bc65197838e1df2,ede1d197cfbb1ee1e525515481686294841047c9c432abc390deb01b97256a39,128,0.046875,0.046875,0.0,0.0,0.11585378642724628,0.1626121074189331
33,51033,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.06,1.0174976730158207,13.232645399321367,True,123.99999999999723,0,0,0,0,2.0938885058018273,0.6428758749971166,0.49170694839275947,220,a8ac4e1581fe83b7a05abbdb37d43b9f6975709cc567b1d85bc65197838e1df2,ede1d197cfbb1ee1e525515481686294841047c9c432abc390deb01b97256a39,158,0.9620253164556962,0.5822784810126582,0.6518987341772152,0.7151898734177216,0.7605943241932103,0.8136914494173232
33,51033,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,1.3006648265602005,1.443228103701805,True,123.99999999999723,0,0,0,0,0.5144674422200529,0.6291488330025459,0.24778879785404762,220,a8ac4e1581fe83b7a05abbdb37d43b9f6975709cc567b1d85bc65197838e1df2,ede1d197cfbb1ee1e525515481686294841047c9c432abc390deb01b97256a39,158,0.02531645569620253,0.012658227848101266,0.0,0.012658227848101266,0.12953813574589373,0.2176611362456181
34,51034,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.18,0.47515958206240066,13.645026777735495,True,64.00000000000064,0,0,0,0,2.3431012070672357,0.6255926669982728,0.484509983508293,220,81cef583f59392ff2dec0002456dcf38be83dc5606b7c5b7b4301476a16b3099,c8244b163f0836c9f6f4d808d803d952b9dfd7ba463f00d5c410bded0b873c97,188,0.9574468085106383,0.776595744680851,0.648936170212766,0.6382978723404256,0.6986121100162662,0.7714955117313684
34,51034,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.39182057667165954,0.4287363469094768,True,64.00000000000064,0,0,0,0,0.4095414050612025,0.669333750003716,0.18025866722236625,220,81cef583f59392ff2dec0002456dcf38be83dc5606b7c5b7b4301476a16b3099,c8244b163f0836c9f6f4d808d803d952b9dfd7ba463f00d5c410bded0b873c97,188,0.031914893617021274,0.031914893617021274,0.0,0.0,0.13395417479455615,0.2157820653145622
34,51034,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.32,0.5837719534646078,9.85127152066863,True,64.00000000000064,0,0,0,0,2.259375633656252,0.614126500004204,0.46773805831780924,220,81cef583f59392ff2dec0002456dcf38be83dc5606b7c5b7b4301476a16b3099,c8244b163f0836c9f6f4d808d803d952b9dfd7ba463f00d5c410bded0b873c97,188,0.973404255319149,0.7712765957446809,0.5531914893617021,0.6223404255319149,0.7065973196459149,0.6995680710141856
34,51034,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.368725531405298,0.33099017754617466,True,64.00000000000064,0,0,0,0,0.3867666762330143,0.6496521669905633,0.1819629610523291,220,81cef583f59392ff2dec0002456dcf38be83dc5606b7c5b7b4301476a16b3099,c8244b163f0836c9f6f4d808d803d952b9dfd7ba463f00d5c410bded0b873c97,188,0.031914893617021274,0.02127659574468085,0.0,0.010638297872340425,0.13455053223653282,0.21733061391309286
35,51035,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.18,0.17995825078583225,12.710198337012793,True,64.00000000000064,0,0,0,0,2.2780691148587873,0.6591144169942709,0.4837122540062675,220,6378cf778a8a5722b8e4bbe9d0e9fca617d9ce3999f2b1be5f4a92f739c8acbd,99441b217a50774ce75dddee835d96703562a0d9fba3fd7867d7be9a5d44f70c,188,0.9308510638297872,0.7553191489361702,0.6223404255319149,0.5425531914893617,0.7246663872322432,0.742318171543392
35,51035,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.5097219031516518,0.5583598281688268,True,64.00000000000064,0,0,0,0,0.39882273102419646,0.6555227089993423,0.1813529531850226,220,6378cf778a8a5722b8e4bbe9d0e9fca617d9ce3999f2b1be5f4a92f739c8acbd,99441b217a50774ce75dddee835d96703562a0d9fba3fd7867d7be9a5d44f70c,188,0.026595744680851064,0.015957446808510637,0.015957446808510637,0.0,0.14182918314826232,0.2435422991884541
35,51035,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.08,0.25761851690944104,12.696481759817132,True,64.00000000000064,0,0,0,0,2.3431459551989517,0.6437605829996755,0.49919473445018625,220,6378cf778a8a5722b8e4bbe9d0e9fca617d9ce3999f2b1be5f4a92f739c8acbd,99441b217a50774ce75dddee835d96703562a0d9fba3fd7867d7be9a5d44f70c,188,0.9680851063829787,0.7340425531914894,0.675531914893617,0.6329787234042553,0.7292670122176572,0.8189463452297262
35,51035,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.440551139649025,0.6402611988892964,True,64.00000000000064,0,0,0,0,0.39014155142827206,0.6701504999946337,0.18215244135476033,220,6378cf778a8a5722b8e4bbe9d0e9fca617d9ce3999f2b1be5f4a92f739c8acbd,99441b217a50774ce75dddee835d96703562a0d9fba3fd7867d7be9a5d44f70c,188,0.02127659574468085,0.015957446808510637,0.0,0.005319148936170213,0.1402443552938137,0.2371976031470397
36,51036,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.7,0.1853360808895292,6.528180640939496,True,64.00000000000064,0,0,0,0,2.204208219537016,0.6345760840049479,0.4838464794180425,220,aba85569d0d8d3a2f5eb5af413ba4001ac5df2b82e2c3f48a1142f139c1fe669,b580f03e15dc975535a747d4eb9ad5d45e942a5742d8b13e8d3f0551ae484290,188,0.9787234042553191,0.7393617021276596,0.6595744680851063,0.4734042553191489,0.6566020525119515,0.6893906602823757
36,51036,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.2705398941492774,0.2950037300805533,True,64.00000000000064,0,0,0,0,0.47567634175772655,0.6230240419972688,0.24062223614916176,220,aba85569d0d8d3a2f5eb5af413ba4001ac5df2b82e2c3f48a1142f139c1fe669,b580f03e15dc975535a747d4eb9ad5d45e942a5742d8b13e8d3f0551ae484290,188,0.05851063829787234,0.026595744680851064,0.05319148936170213,0.005319148936170213,0.14131844987272463,0.22098529003115852
36,51036,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.56,0.13765700509725776,11.788540103955063,True,66.00000000000053,0,0,0,0,2.3923673716784397,0.6769664169987664,0.5194757956205311,220,aba85569d0d8d3a2f5eb5af413ba4001ac5df2b82e2c3f48a1142f139c1fe669,b580f03e15dc975535a747d4eb9ad5d45e942a5742d8b13e8d3f0551ae484290,187,0.9786096256684492,0.7593582887700535,0.6844919786096256,0.6844919786096256,0.7150819333947916,0.8301614627074867
36,51036,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.22125882307019767,0.22677395928226723,True,66.00000000000053,0,0,0,0,0.46722842681682175,0.6982254999893485,0.23187216499228522,220,aba85569d0d8d3a2f5eb5af413ba4001ac5df2b82e2c3f48a1142f139c1fe669,b580f03e15dc975535a747d4eb9ad5d45e942a5742d8b13e8d3f0551ae484290,187,0.0481283422459893,0.026737967914438502,0.026737967914438502,0.0053475935828877,0.13855489824286682,0.22503978993618057
37,51037,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.0,0.41560657751462793,191.0700578065202,True,243.99999999999042,0,0,0,0,1.4801949439690798,0.7352463749994058,0.41085917965536844,220,715d6be62f9597b8909dea036e5b73b15cbe059a836ea6e6ed597526c43fbb71,24d9f5c3d937b9c163a51df16f6cf8a9f39ce6e65a42737f944ce13b5ab1b60f,98,0.8979591836734694,0.5816326530612245,0.5408163265306123,0.6020408163265306,0.7452107710150839,0.667820828726225
37,51037,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,False,False,False,0.0,0.24068966772973022,216.5688031006106,True,243.99999999999042,0,0,0,0,0.6146271202301963,0.636829792012577,0.2552377700971068,220,715d6be62f9597b8909dea036e5b73b15cbe059a836ea6e6ed597526c43fbb71,24d9f5c3d937b9c163a51df16f6cf8a9f39ce6e65a42737f944ce13b5ab1b60f,98,0.11224489795918367,0.07142857142857142,0.05102040816326531,0.01020408163265306,0.12594611986800638,0.16643814716387928
37,51037,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.5,0.5116982379529246,15.40706044611167,True,123.99999999999723,0,0,0,0,2.295597171538634,0.6964196249900851,0.532671806557931,220,715d6be62f9597b8909dea036e5b73b15cbe059a836ea6e6ed597526c43fbb71,24d9f5c3d937b9c163a51df16f6cf8a9f39ce6e65a42737f944ce13b5ab1b60f,158,0.9683544303797469,0.7848101265822784,0.689873417721519,0.7151898734177216,0.6799957989928745,0.8333843742066991
37,51037,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.6793405725570844,0.5277678956491162,True,123.99999999999723,0,0,0,0,0.6983148060442168,0.6416422079928452,0.33626824584712806,220,715d6be62f9597b8909dea036e5b73b15cbe059a836ea6e6ed597526c43fbb71,24d9f5c3d937b9c163a51df16f6cf8a9f39ce6e65a42737f944ce13b5ab1b60f,158,0.10759493670886076,0.06962025316455696,0.05063291139240506,0.012658227848101266,0.15134936074148925,0.21576902236772114
38,51038,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.0,0.5925283927695247,143.05790787158128,True,123.99999999999723,0,0,0,0,1.9813039599666251,0.5934894160018303,0.4567151380353824,220,ca07743e36c36132804b3829f94612f899f05b35924b9e6b284d82f354c0a325,f0ab59dbc6995d21f38098ee58b817fe170ebae16dcf6bc9b0f7fa3f26a43419,158,0.9493670886075949,0.5569620253164557,0.6582278481012658,0.6772151898734177,0.7237155237343066,0.7190808829899664
38,51038,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,False,True,0.44,0.37367942841925117,1.0730808763048054,True,123.99999999999723,0,0,0,0,0.4837974443456333,0.6083482079993701,0.19957508685836883,220,ca07743e36c36132804b3829f94612f899f05b35924b9e6b284d82f354c0a325,f0ab59dbc6995d21f38098ee58b817fe170ebae16dcf6bc9b0f7fa3f26a43419,158,0.08227848101265822,0.06329113924050633,0.03164556962025317,0.006329113924050633,0.12441537636128046,0.1860450831484782
