episode_index,episode_seed,arm,policy,dynamics,current,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,mean_squared_action,maximum_combined_decision_runtime_s,ever_locked,first_transition_time_s,first_track_time_s,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,audit_release_violation_count,requested_delivered_action_rms,current_speed_rms_mps,minimum_ground_speed_mps,ground_speed_below_0p05_action_count,action_count,noise_tape_sha256,current_tape_sha256,tail50_mean_localization_error_m,tail50_mean_formation_error_m
20,49920,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.2385942768019128,0.18464237866665423,0.42461792804707077,1.7843315409991192,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.34907951534451576,0.09496174364762257,0,220,fb4b905ae49b654ab27ea429c3fb5d85bede69a580831b04cc500f32ac1a2b48,0c9f92833dc5acf72ce7d87bd0de2ac9372a1689bcdf52f370d90ef4681eb8c0,0.21391026341154348,0.20390444363076468
21,49921,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.4344119908225979,0.38300836052074416,0.254389927211327,1.557670334004797,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.295856713606748,0.6395412057422496,0,220,5bf7a6647fc7cfd1c748039098510269cd27f368c769063b3b12266a6771ac10,88700bc5bd0b5e80470a93550b4ff960262ef1773350f5a67eba01d7557bbe3b,0.5564328199531318,0.628684973350887
22,49922,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,1.6285376063570423,1.738308523662792,0.3673411292118191,1.2401680830007535,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.34291220385690335,2.2187044314716124,0,220,e6f25bd64fa736805934db124f544dc6ff2fd7bf12e494a491effebf54914209,d8e3e8bcfd7de841b624843c4a7387c9f91c58d23906b76a78675bfde256c67a,1.6086477636739027,1.7119762075611045
23,49923,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.455270852538259,0.5164730643175399,0.2852832846534366,1.170741582995106,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.30264300781417003,1.5369654417972278,0,220,04149b73bdafb7d68b31435a44f190a449f9d49ff427b0f6fb5c3afaef8f8763,d7c65b2eec467287244eea36b47aaa3466a7a532f8215f6488bdb388bda74852,0.35009630394758195,0.39956187222522643
24,49924,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.09912524365357055,0.26113301473385964,0.32570395710476824,1.3629710829991382,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.3028942333733298,1.215795590506774,0,220,8e3ce06c2503fff8b4e787ff5bab8a01ea133ac95fb930f4787c92310fec24fa,dc679f5ff9127fe7d6a73f5e56ed906062b6eb29248e0b9d9f04320284a2b29d,0.09355689634531908,0.16501225555207127
25,49925,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.8592435457550754,0.9788177468238441,0.3936172987715022,1.050475041003665,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.30270777925545134,0.2736686857093069,0,220,7352dd813bff63aca339c91708bd0bae2397007b7662677b0bfa49e677571ad9,c22bd1799111822189221cd6440dcca451c23d33a654a2d09a47e5354e93a3ca,0.8330924521978731,0.9059544259313388
26,49926,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,False,False,False,0.0,0.4945105544107086,1435.0139408613406,0.22336344573338857,2.5009474990001763,False,,,0,0,0,0,0.0,0.26695747300868145,1.600632124208558,0,220,d4aa2713f22a1b82ccfd89cfa859607c9c1e28a4da580c2914c416e690e19c4e,03695912143e35f53fcdd67de75ef953bddbc8691e489c025c6128f0c2ec9501,0.541402653681342,1235.2297587096507
27,49927,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.5506197837975938,0.5614931540201445,0.2281986134409965,1.2188949590054108,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.30598265812664976,0.6491311321795805,0,220,e8a140ba1fdb009da536c1f06a0b02ae2c0ac6fca35b9fd271636d562384098d,ce23f1c62e6c89badf8cca58be7e8f1568ca14aafe83cc816a7fa6c3e82f4c0b,0.5567501743325863,0.5288329713897313
28,49928,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.16719384062052087,0.10832097182297898,0.42704579565509715,1.3010278330039,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.30494944341159513,0.1901653810230216,0,220,62888d956483eac035c8c731c71db650602b814c683205d0bc92e9b30802e115,bc9970f05b90984138eb29b76da450d57eb867607b64a2d1e485174abe7bfb1f,0.12076018051892279,0.2425630663007961
29,49929,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.23348791332466293,0.3005599563029351,0.3894054892581351,1.198238292003225,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.3088212512039839,0.36489686309294533,0,220,cd4393ae9f3ae238ffc11f23d88130b6177d3f943e76e9b23e48f316263eb7fc,c9014975dad70e2cbb0621d0d0c30accd970b62e1cd0d3f31a9e1e7475180b61,0.20740829009577091,0.21716691478746225
30,49930,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.29873079458822605,0.3454227009389219,0.3470476905689318,1.2429108750002342,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.34479680341569785,1.7832766278521601,0,220,05a7e109fe9fff1e1a1ac0906f3a920180e076e8c8c551fa3ea36a090a3e5a2e,1b102216093ae2b76f8a54fd258935e0ded99a9ee2b73b6ebaddd28e06c89996,0.3340603418267188,0.2936122297705093
31,49931,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,1.1034760087255675,1.2282254102865662,0.31482681685067326,1.1523029999952996,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.2965278019009699,2.1715120991847363,0,220,58d5a76ca2311950cc6cb7fb2c5cf98fe235f0162a0f700894b1a5a2a15c425e,4946ddd8f16dadf988f24557bedff92266d4048c701a6086a364cc8694f86a5a,1.0139164594471337,1.0029448229596083
32,49932,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.8373618815904665,0.836692505965976,0.20909705357466746,1.1363048330022139,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.30750573171474044,2.410862586183754,0,220,03a600d903049220df713016b97d44f68fe4370e7a0d46794ad675862e6a9550,0330c82e1a9c7eeb948fd18a0464c66bf90025422b4b4bafb0564eaf5210ec23,0.7474324582635653,0.9857696956382314
33,49933,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.7285888306279379,0.525939041739702,0.17016334422608437,1.3095077500038315,True,64.00000000000064,64.00000000000064,0,0,0,0,0.0,0.31213077684180845,2.4339820059388084,0,220,929ed4b5daab5e1fef8b47d9103ad83f3f02852eb5b8eafc4b94e5c731d9502d,92c2da3dc623706f5404767d84c2d74cf36e9d6e3f04de18f79b79c9a1ec90f5,0.6284287150665687,0.6294702228941849
34,49934,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.33232543363313294,0.3270794573510492,0.3375285502512348,1.1573926669952925,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.3637522239749227,1.569541582376862,0,220,dc7207f776075453523d7da174187ca39c9c1c6709ac2edb6c78445ab66e739a,a3cc59b8ce9c18fe636ae2e19c0ba3161dac8476207781937503489ca437dbf2,0.3186132039816821,0.7229722184565456
35,49935,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.31467339884411777,0.3295733067340162,0.29106063818807304,1.250902749998204,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.29931234176987426,1.3640150682183487,0,220,6715f1b0584e1e6031c599d2db634f1df0e56450bb1976c639582bc82926cfdd,c75cfaa31948c87cb56aca7a412177107dd2018c26f2ef230ff287f947eb9478,0.3264370518484509,0.373993311980186
36,49936,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,0.92,0.27302704325248,0.35763171370338953,0.5273671940623221,1.6386966249992838,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.33282217266801273,1.1615221139330971,0,220,87d7c5b09dad5c57dc0038543a833a26911ec9737aff66fa0f06c9567c54bed6,96a9244e537beca1f551ac862856ab007ba0d56460793e357b6212ba7d5be1c3,0.30105673056824517,2.2670591814865775
