episode_index,episode_seed,condition,arm,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,ever_locked,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,post300_unsafe_track_end_count,audit_release_violation_count,mean_squared_action,maximum_combined_decision_runtime_s,model_evaluated,model_activated,noise_tape_sha256,stress_tape_sha256,online_history_sha256
1,48101,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,5.549506722363159,0.9264570508933544,True,0,0,0,0,0,0.2609240151577646,0.5320624579908326,False,False,5d317443b04c095e5eca05ce55ab9ba1b4ded26416265c67954590b662c0ed31,db75d33e25a4889757240b76ebf1b5486039d1eb3a27f3dd03586fc7a9d8b3f9,c015c9ba987a6f15ce68cddd04a3cb56ad4783a19fa317b449fd6b4858993381
1,48101,dead_reckoning_scale_101,v24_nominal_model,True,True,True,1.0,6.567805218954248,6.666812394956125,True,0,0,0,0,0,0.28058141550025456,0.5205700830556452,False,False,5d317443b04c095e5eca05ce55ab9ba1b4ded26416265c67954590b662c0ed31,5ebcbc0a0c70431f396ae992f8b083f1561b8ff8cacf38d34d0ec2aa19df2362,395952ac31d9a9cb79a696543a2c9760845700174cb405df388ef363e9d8b096
2,48102,nominal,v24_nominal_model,True,True,True,1.0,0.8042150849780296,0.71858919861825,True,0,0,0,0,0,0.2884220850678144,0.6416147500276566,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,54ab68873db8ce1ed3309ab424297f33fe375fd6a1204c652a9f5b35c4c9421c,54be91f1269e06b1e38c5dce7c4127f1dc5e0467d8d4a0990ed4873c1401d102
2,48102,nominal,v35_bias_gate_300,True,True,True,1.0,0.8042150849780296,0.71858919861825,True,0,0,0,0,0,0.2884220850678144,0.5134030829649419,True,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,54ab68873db8ce1ed3309ab424297f33fe375fd6a1204c652a9f5b35c4c9421c,54be91f1269e06b1e38c5dce7c4127f1dc5e0467d8d4a0990ed4873c1401d102
2,48102,doppler_common_bias_p003,v24_nominal_model,True,False,True,0.36,2.09609254316028,1.7907290903872604,True,0,0,0,0,0,0.2695568627582254,0.5263960000593215,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,73385be2c7f09c17e1885291bd7a45e8aba514d82bb52419f8069dca9547b1cd,b289866d0f063bc5a5da72fde60bc4c994af11a1ec5e55e5fdeda4f3098d8a0f
2,48102,doppler_common_bias_p003,v35_bias_gate_300,True,False,True,0.36,1.1676608861838345,1.2623887031861478,True,0,0,0,0,0,0.269465722644355,1.1825925828889012,True,True,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,73385be2c7f09c17e1885291bd7a45e8aba514d82bb52419f8069dca9547b1cd,85bc314ccc183b7e89cf118eacd8daa7d758af2f549e4ae9f5d69c3a279770aa
2,48102,doppler_differential_bias_003,v24_nominal_model,True,True,True,1.0,1.0922440622586616,1.0258300393238238,True,0,0,0,0,0,0.27901898344115333,0.5777197079733014,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,6ff1fb7d4aa2b54fd8d32125f9455f6026472a59e7ded142c70d3b919a0fe043,8cb9cef61a50e475bb8cf3adddfe1881111089c1bcb6594ee443b716fac6bdbd
2,48102,doppler_differential_bias_003,v35_bias_gate_300,True,True,True,1.0,0.9005492937434314,0.8222581581117125,True,0,0,0,0,0,0.27876584038724433,1.1700439179548994,True,True,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,6ff1fb7d4aa2b54fd8d32125f9455f6026472a59e7ded142c70d3b919a0fe043,3f47099fa4a38d1bf962216905a2f9e9a5e3d83a445e147761bf3b5b9abcac32
2,48102,doppler_scale_102,v24_nominal_model,True,True,True,1.0,3.4230570244179397,3.442175974588628,True,0,0,0,0,0,0.29261311346050417,0.5639029170852154,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,624e10f38a4e09997610e92bcd6124cfb10bc1fb54820c77f6eb866aaaada3cd,baab8b8cb79b03fc8ae544fc5a82f0744cfe5dbd5fd963572b4f424ee8f9a802
2,48102,colored_noise_rho09_sd003,v24_nominal_model,True,False,True,0.46,1.9034087986487436,1.6723264038231533,True,0,0,0,0,0,0.2748538575903139,0.6354355840012431,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,dfb6cfec844b6c6219807c5f4671c387824e69741c4cef9405cc8343f1e20b5d,ca06bfcc7577ecf384a82a3a6794cc24901a76a5a853a66fa8a974685a5e5b94
2,48102,colored_noise_rho09_sd003,v35_bias_gate_300,True,False,True,0.46,1.9034087986487436,1.6723264038231533,True,0,0,0,0,0,0.2748538575903139,0.6243132089730352,True,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,dfb6cfec844b6c6219807c5f4671c387824e69741c4cef9405cc8343f1e20b5d,ca06bfcc7577ecf384a82a3a6794cc24901a76a5a853a66fa8a974685a5e5b94
2,48102,dropout_iid10,v24_nominal_model,True,True,True,1.0,0.7741515941509164,0.6929606367238444,True,0,0,0,0,0,0.288416676420012,0.5191180410329252,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,42f22626dcb9c723cb56eb9c8c3f664e24ee80fe5da86ff440e435a8a5328484,b9876e22a3113ca1c2fab308ddc63270bb29842c0af6c55b5da89df0c39d57b4
2,48102,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,4.886169991268001,0.7330483876417077,True,0,0,0,0,0,0.2882228292326154,0.780590416979976,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,3ff60568586d4cb15a24e6afc171334e5fedf9422ba8bcd33c28d62ecb2d711b,e97f6f4878e79c29b895bde41013f598b511d468d62ee95d01b83a365b15c0c7
2,48102,dead_reckoning_scale_101,v24_nominal_model,True,False,False,0.08,3.321451681810942,6.485121254699122,True,0,0,0,0,0,0.24376535378693787,0.7598391659557819,False,False,42979ca49cd65a4ffc5f7bfeeb260c96a10c156f4958b24c57ce2aadada11fe8,4db2ddaabb82b21d3820413810ea03370391c237e576fe9823c4bef20ada7502,95513ab301d1b7124851c4dccdb0297957d91c731ff5e7201411469ed344ebfc
3,48103,nominal,v24_nominal_model,True,True,True,1.0,0.4174734215359063,0.5238687083434617,True,0,0,0,0,0,0.26938658027351114,1.4241939999628812,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,9c3ec8c7f347ff6894f0a44d7193a4aface7cecde52682c2c7afa772ffc02ce3,b12bcc9d97c669a96d6f496af34179c8a30454fdf1c27c3c197eee7c819ee688
3,48103,nominal,v35_bias_gate_300,True,True,True,1.0,0.4174734215359063,0.5238687083434617,True,0,0,0,0,0,0.26938658027351114,0.9777204579440877,True,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,9c3ec8c7f347ff6894f0a44d7193a4aface7cecde52682c2c7afa772ffc02ce3,b12bcc9d97c669a96d6f496af34179c8a30454fdf1c27c3c197eee7c819ee688
3,48103,doppler_common_bias_p003,v24_nominal_model,True,True,True,1.0,0.7459743531906613,0.852434006348921,True,0,0,0,0,0,0.33424966480671087,0.7648085829569027,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,601f7288683d697a5cc6ad349715570b46a49835c47825d00d9c62249faee87e,8ad7db085a13b75295450239677bfab9bec3fb473c72d29db0794ee17e75b049
3,48103,doppler_common_bias_p003,v35_bias_gate_300,True,True,True,1.0,0.5681376060894024,0.6915094032172793,True,0,0,0,0,0,0.35003256022481183,1.2851929150056094,True,True,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,601f7288683d697a5cc6ad349715570b46a49835c47825d00d9c62249faee87e,90ad9e58432191973c2af4b701387c3540069f7f62dac8ff33ac09652eb6562d
3,48103,doppler_differential_bias_003,v24_nominal_model,True,True,True,1.0,1.013592249922292,1.1142237384676574,True,0,0,0,0,0,0.3730920673727352,0.5627809169236571,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,cd37cfffb44ca685478fd846d0d1cf7dc8a66eb2046166bb06a552c49200ab4b,84d580accba0585cbdd205c74ae43014cee8e558f952bc92a3ed01190d22570e
3,48103,doppler_differential_bias_003,v35_bias_gate_300,True,True,True,1.0,0.4565241228034803,0.5145632135187772,True,0,0,0,0,0,0.3728711302748727,1.0752652910305187,True,True,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,cd37cfffb44ca685478fd846d0d1cf7dc8a66eb2046166bb06a552c49200ab4b,f6dbe60468770e78bd65302c5c6b0571b3b92bd83c5f1ee9b302cb721035141c
3,48103,doppler_scale_102,v24_nominal_model,True,True,True,1.0,2.145324918152175,2.1590923389731524,True,0,0,0,0,0,0.2711875213660807,0.5376339999493212,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,92bd357e859954652a76ac42f782ac5dcaf0e3617d544bca734d263dec4a87b7,6bad262cb47b9d5251e5dcbc09329c1470e4d38bc3c840f17f52d4ce9f165b1c
3,48103,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,1.473389003554699,1.5929145254955916,True,0,0,0,0,0,0.2720372398246901,0.5212810829980299,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,b9d1639f26a289f0193b1a59fe8b1108d7dbf3bad43f60383da846fbc090dc06,1d71c41be5b96358262e2a68db54b6d436107769ee443a0d54e5d8a96e45eb97
3,48103,colored_noise_rho09_sd003,v35_bias_gate_300,True,True,True,1.0,1.473389003554699,1.5929145254955916,True,0,0,0,0,0,0.2720372398246901,0.5909549589268863,True,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,b9d1639f26a289f0193b1a59fe8b1108d7dbf3bad43f60383da846fbc090dc06,1d71c41be5b96358262e2a68db54b6d436107769ee443a0d54e5d8a96e45eb97
3,48103,dropout_iid10,v24_nominal_model,True,True,True,1.0,0.5300445561354313,0.6105918487013748,True,0,0,0,0,0,0.26558507949935334,0.4848878749180585,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,82d27390ab460e198a8470cbd99b2314a400c72ce6b89c0d32d48c09385e2d7f,c30c9f835cc35285703db6edd841d081bcf9a7a89223094b8fa5a1df95569754
3,48103,broadcast_delay_2s,v24_nominal_model,True,True,True,1.0,2.5144031577083994,1.2877258890270045,True,0,0,0,0,0,0.27774582433828765,0.8252974170027301,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,119adf133262b4e730cdbd2fdf38712ff521c8d80ab95ebc0cd5934b755e7545,d0e7cb935b297a6d779c6260d86b668357b667f6f43932799212d31bd2ce72b3
